clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_6_20250320_041853.wav,Audio_Moth_6,mid,0.590649425983429,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_041853.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_041853.png,faint-bird,
Audio_Moth_6_20250319_012238.wav,Audio_Moth_6,mid,0.547154426574707,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250319_012238.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250319_012238.png,faint-bird,
Audio_Moth_6_20250320_222014.wav,Audio_Moth_6,mid,0.5463637113571167,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_222014.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_222014.png,faint-bird,
Audio_Moth_6_20250319_055135.wav,Audio_Moth_6,mid,0.5452131628990173,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250319_055135.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250319_055135.png,faint-bird,
Audio_Moth_6_20250321_025132.wav,Audio_Moth_6,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250321_025132.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250321_025132.png,faint-bird,
Audio_Moth_6_20250320_163208.wav,Audio_Moth_6,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_163208.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_163208.png,insects,
Audio_Moth_6_20250318_191741.wav,Audio_Moth_6,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250318_191741.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250318_191741.png,faint-bird,
Audio_Moth_6_20250320_192359.wav,Audio_Moth_6,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_192359.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_192359.png,faint-bird,
Audio_Moth_6_20250320_020853.wav,Audio_Moth_6,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_020853.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_020853.png,faint-bird,
Audio_Moth_6_20250320_224220.wav,Audio_Moth_6,mid,0.5241051912307739,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_224220.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_224220.png,insects,
